funded_amnt,int_rate,installment,emp_length,annual_inc,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,loan_status_binary,verification_status_encoded
16000,13.67,369.57,10.5,70000,18.67,1,705,709,1,7,0,3454,30,0,1,0,0,0,1
16000,12.59,360.7,2,120000,12.64,0,710,714,1,24,0,13721,34,0,1,0,0,1,-1
19825,16.99,492.6,8,161000,30.88,0,665,669,1,27,0,39179,59,0,1,0,0,1,0
11325,16.55,401.24,3,27000,29.36,0,675,679,1,14,0,19880,20,0,1,0,0,0,1
10000,12.59,334.97,10.5,63000,25.56,0,665,669,1,16,1,16397,33,0,1,0,0,1,1
10000,11.22,218.53,2,29000,17.01,0,720,724,0,9,0,3749,27,0,1,0,0,1,-1
5000,11.99,166.05,3,36000,17.83,0,680,684,0,14,0,5488,24,0,0,0,1,1,0
12000,8.38,245.51,1,64000,14.81,0,735,739,0,15,0,8180,32,0,0,0,1,1,-1
17475,16.55,619.13,7,85000,18.99,2,680,684,2,43,0,4481,54,0,1,0,0,1,1
6900,16.55,244.47,3,15000,29.52,0,715,719,1,11,0,6084,17,0,0,0,1,0,1
20000,6.24,610.62,2,70000,16.06,0,770,774,0,10,0,8347,28,0,1,0,0,1,1
11500,16.55,283.03,0.5,38000,9.82,0,670,674,1,8,0,11106,12,0,1,0,0,1,-1
8400,11.22,275.89,9,36000,27.3,0,660,664,3,35,0,12155,46,0,0,1,0,1,0
12000,9.17,382.55,10.5,78000,34.48,0,675,679,0,12,0,24339,19,0,0,0,1,1,1
14000,13.67,476.25,10.5,110000,33.52,2,660,664,2,16,0,23630,47,0,1,0,0,0,0
12000,9.17,382.55,10.5,58000,24.23,1,685,689,1,17,1,3100,60,0,1,0,0,1,0
20000,18.99,518.71,1,102500,21.61,4,690,694,0,17,0,2459,77,0,1,0,0,1,0
7300,14.48,251.21,1,20000,28.27,0,660,664,1,16,0,5592,16,0,0,0,1,1,1
10600,18.2,384.28,5,39000,34.4,1,660,664,0,11,0,22986,21,0,0,0,1,1,0
8000,10.64,260.55,1,74000,25.04,5,660,664,1,14,1,2377,31,0,0,0,1,1,0
23200,16.55,570.99,9,58000,28.64,0,675,679,0,12,0,37118,19,0,0,0,1,1,0
21000,5.32,632.42,10.5,50000,14.19,0,800,804,0,7,0,9205,15,0,1,0,0,1,-1
20000,15.41,480.12,0.5,91250,21.16,1,680,684,4,16,0,19017,48,0,0,0,1,1,1
4000,16.55,141.72,10.5,65000,3.71,0,670,674,2,17,2,5009,23,0,0,0,1,1,0
15000,16.55,369.17,10.5,53000,28.87,1,660,664,0,8,0,12768,20,0,1,0,0,1,0
12000,13.18,405.37,2,150000,2.53,0,665,669,1,4,2,9891,16,0,0,0,1,1,1
15500,13.67,358.02,9,90000,16,1,660,664,1,15,0,27312,32,0,1,0,0,1,-1
8000,16.55,283.44,2,35000,22.15,0,690,694,0,12,0,6765,14,0,0,1,0,1,0
7200,9.17,229.53,10.5,85000,18.86,0,675,679,1,9,2,7145,32,0,1,0,0,1,1
28000,5.32,843.22,10.5,121000,12.31,0,795,799,1,33,0,15108,58,0,0,1,0,1,-1
16200,22.99,456.6,10.5,45000,23.49,0,660,664,1,10,1,10498,16,0,0,0,1,1,0
21850,14.48,751.89,1,65000,26.35,1,680,684,0,10,0,28786,26,0,0,0,1,1,1
9800,10.64,319.18,0.5,43000,22.86,0,670,674,0,13,0,3193,23,0,0,0,1,1,0
20000,13.67,461.96,10.5,93000,28.76,0,690,694,1,17,0,29838,54,0,1,0,0,1,0
11200,18.99,290.48,8,77000,10.67,0,660,664,0,7,0,5032,10,0,0,0,1,0,1
19075,16.99,473.97,10.5,53000,9.87,1,670,674,1,6,0,5130,14,0,1,0,0,1,0
7000,16.55,248.01,10.5,100000,29.65,2,680,684,5,20,1,3273,26,0,1,0,0,1,0
6000,8.38,189.08,5,40000,10.37,0,665,669,0,20,0,5261,28,0,0,0,1,1,1
15000,16.55,531.44,7,101000,24.16,0,670,674,4,28,2,18311,46,0,1,0,0,1,1
25000,13.18,844.52,4,96000,14.84,3,690,694,1,10,0,2605,48,0,1,0,0,1,1
3850,18.99,141.11,2,48000,18.13,0,670,674,3,9,0,2111,12,0,0,0,1,0,0
8400,7.89,262.8,1,80000,23.15,1,695,699,1,16,0,24347,25,0,1,0,0,0,1
18000,10.64,586.24,10.5,48500,8.69,0,690,694,0,5,0,15845,21,0,0,1,0,1,0
5000,13.18,168.91,0.5,60000,2.58,0,675,679,5,3,0,3739,5,0,0,0,1,1,1
4200,7.89,131.4,10.5,74500,20.01,1,690,694,1,23,0,2803,33,0,0,0,1,1,1
18000,16.99,447.25,1,75000,24.8,0,665,669,3,21,0,13295,33,0,0,1,0,0,1
4875,18.2,176.74,4,65000,11.24,0,675,679,2,13,1,4609,16,0,1,0,0,1,0
35000,16.99,869.66,4,110000,17.26,1,675,679,3,9,0,27412,21,0,0,0,1,0,1
20000,13.67,461.96,4,62080,20.32,0,700,704,1,14,0,14320,26,0,0,0,1,0,0
18000,18.2,459.05,5,50000,17.29,0,675,679,1,12,0,11702,27,0,0,0,1,1,0
25000,10.64,814.22,10.5,75000,21.01,0,715,719,0,15,0,41105,26,0,0,1,0,1,-1
10000,10.64,325.69,10.5,70000,11.49,0,675,679,2,21,2,11954,36,0,0,0,1,0,1
3200,11.22,105.1,10.5,122000,26.91,0,665,669,0,10,0,38180,24,0,0,0,1,1,0
11000,7.26,340.96,5,53000,18.12,0,780,784,0,16,0,4474,25,0,0,0,1,1,1
5000,14.48,172.06,2,25200,35.43,1,680,684,1,11,0,3325,13,0,1,0,0,1,0
24000,11.22,788.24,1,65000,20.2,2,680,684,1,10,0,22266,26,0,0,0,1,0,1
24000,14.48,564.43,3,108000,21.2,0,680,684,1,9,0,18879,14,0,0,0,1,0,0
14000,11.99,311.36,1,48000,6.53,0,720,724,1,2,0,9355,4,0,0,0,1,1,-1
19000,18.99,492.77,5,50200,18.29,0,660,664,2,15,2,9960,32,0,0,0,1,1,0
19325,16.55,475.62,10.5,70000,10.94,0,665,669,0,14,0,12803,33,0,0,0,1,0,1
19100,11.22,417.38,3,56000,12.79,0,785,789,0,10,0,7271,24,0,1,0,0,1,-1
9000,9.76,289.4,3,90000,12.27,0,785,789,0,10,0,3652,29,0,1,0,0,1,1
12000,18.49,307.93,0.5,41999,18.81,0,765,769,1,9,0,10835,17,0,0,1,0,0,1
1800,8.38,56.73,4,128000,13.1,0,675,679,0,13,0,14560,33,0,0,0,1,1,1
20000,11.99,444.79,10.5,63000,9.52,0,680,684,1,12,1,16538,18,0,0,0,1,1,-1
28000,7.26,867.9,3,124000,23.26,0,700,704,0,19,0,25745,35,0,1,0,0,1,1
10000,8.38,315.12,10.5,75000,5.84,0,675,679,0,5,0,16376,14,0,1,0,0,1,1
10800,10.64,232.89,10.5,44500,17.96,0,680,684,0,9,0,8235,14,0,1,0,0,0,0
14000,7.89,438,3,78500,24.19,0,700,704,0,10,0,8850,25,0,0,0,1,1,0
15275,15.41,532.59,2,36400,26.84,3,695,699,0,15,0,11671,29,0,0,0,1,1,0
8500,8.38,267.86,6,30000,23.4,0,750,754,0,6,0,12431,16,0,1,0,0,1,0
15000,9.76,316.94,0.5,48000,19.85,0,760,764,1,12,0,11107,13,0,0,0,1,1,-1
7775,18.99,284.97,10.5,65000,8.49,1,660,664,0,10,0,4797,12,0,1,0,0,1,0
15000,14.48,352.77,10.5,62300,19.11,0,730,734,1,15,0,10547,26,0,0,1,0,1,-1
3600,9.17,114.77,10.5,105000,3.29,0,675,679,0,7,0,8799,15,0,1,0,0,1,1
28000,6.89,863.16,4,235000,7.56,0,690,694,0,6,0,31887,18,0,1,0,0,1,1
11500,16.55,283.03,2,72000,31.27,0,665,669,0,20,1,17626,31,0,0,1,0,1,1
6000,9.17,191.28,10.5,130000,19.25,1,685,689,0,22,1,12493,28,0,1,0,0,1,0
6000,8.38,189.08,10.5,250000,8.29,0,715,719,0,18,0,21951,28,0,0,1,0,1,1
16000,7.89,500.58,10.5,120000,12.55,0,670,674,0,7,1,4077,32,0,1,0,0,1,0
2400,22.99,92.9,10.5,28000,30.86,0,660,664,2,6,0,303,10,0,0,1,0,1,0
12000,9.76,385.86,4,65000,5.04,1,660,664,0,13,0,3369,14,0,0,0,1,0,1
10000,8.38,315.12,10.5,38000,7.3,0,695,699,2,11,0,8910,16,0,1,0,0,1,-1
16000,12.59,535.95,10.5,100015.44,20.83,2,705,709,0,7,0,7332,31,0,0,0,1,1,0
15000,7.26,464.95,10.5,124000,10.24,2,680,684,0,14,0,12989,39,0,1,0,0,1,1
11000,6.24,335.84,2,60000,23.98,0,780,784,0,12,0,6368,25,0,1,0,0,1,-1
15125,15.41,363.09,10.5,150000,7.42,0,660,664,0,7,1,32874,18,0,1,0,0,1,1
35000,17.86,1262.88,8,120000,17.57,1,670,674,1,12,0,20682,31,0,1,0,0,1,0
4800,11.99,159.41,2,26000,32.64,0,705,709,0,11,0,2601,23,0,0,0,1,1,0
22000,9.76,707.41,4,55000,20.47,0,710,714,1,14,0,22459,22,0,1,0,0,1,0
9000,9.76,289.4,3,34000,27.39,0,720,724,2,13,0,8851,36,0,0,0,1,0,-1
5000,13.67,170.09,10.5,25000,37.45,0,690,694,2,9,0,15042,19,0,0,0,1,1,0
8450,14.48,290.78,2,35000,25.96,4,685,689,0,9,0,6317,14,0,0,0,1,1,0
30000,9.76,633.88,0.5,95000,9.37,0,715,719,0,11,0,29170,20,0,1,0,0,1,1
25000,7.26,774.91,5,145000,15.34,0,740,744,0,6,0,25796,8,0,1,0,0,1,0
5000,12.59,167.49,2,44000,3.11,0,695,699,0,8,0,3008,10,0,0,0,1,1,1
3000,8.38,94.54,3,30000,5.52,0,745,749,0,7,0,2973,7,0,0,1,0,1,1
21000,19.99,556.26,8,110000,11.92,1,660,664,5,12,0,8147,20,0,1,0,0,1,0
16800,7.89,525.6,2,92000,8.6,0,690,694,0,6,0,16352,14,0,0,1,0,1,0
35000,17.86,886.11,10.5,120000,19.11,0,705,709,0,15,0,24942,26,0,0,0,1,0,1
24000,8.38,756.29,9,90000,17.83,0,725,729,1,19,0,41707,27,0,0,0,1,1,-1
6325,13.18,213.67,3,23000,15.14,0,730,734,1,8,0,1553,14,0,0,0,1,1,0
16000,6.24,488.5,10.5,130000,17.63,0,740,744,0,10,0,37003,31,0,1,0,0,1,-1
15775,16.99,562.35,10.5,57456,12.51,1,660,664,0,18,1,4064,26,0,1,0,0,1,1
10000,17.57,359.38,10.5,110000,4.77,1,665,669,5,12,1,9403,28,0,1,0,0,1,1
35000,17.86,886.11,0.5,96855,36.87,0,660,664,1,12,1,11003,49,0,0,0,1,1,1
15000,13.18,342.68,10.5,39800,8.72,0,700,704,0,8,1,11613,11,0,1,0,0,1,1
4175,17.86,150.65,10.5,25000,24.15,0,675,679,0,6,1,1133,22,0,0,0,1,0,0
10000,12.59,334.97,8,100000,9.66,0,675,679,1,13,0,9167,28,0,0,0,1,1,1
17600,16.99,437.32,5,76650,20.95,0,685,689,0,12,0,19794,17,0,0,0,1,1,1
21000,13.67,714.37,5,140000,5.53,0,760,764,3,22,0,14365,23,0,1,0,0,1,1
6850,10.64,223.1,0.5,85000,18.82,0,675,679,1,22,1,2575,67,0,1,0,0,1,0
35000,17.86,886.11,9,110902,11.39,0,735,739,0,12,0,37767,21,0,1,0,0,1,0
8400,12.59,281.38,0.5,60000,21.82,2,695,699,1,10,0,24880,28,0,1,0,0,1,1
12000,10.64,258.76,0.5,58000,31.39,0,715,719,1,11,0,2448,28,0,1,0,0,1,-1
12600,18.49,323.33,5,45000,10.83,0,660,664,0,10,0,3972,14,0,0,0,1,1,0
15000,6.89,462.41,8,70000,5.45,0,750,754,0,5,0,14679,13,0,0,1,0,1,1
10000,11.99,222.4,2,125000,20.97,0,685,689,0,11,0,17137,23,0,1,0,0,0,-1
8000,9.17,255.04,5,32000,10.07,0,720,724,1,14,0,9432,31,0,0,0,1,1,-1
10000,11.22,328.43,1,108000,38.37,0,695,699,0,23,0,27775,47,0,1,0,0,0,-1
24150,13.67,821.53,4,75000,16.37,0,680,684,4,9,2,3522,26,0,0,1,0,1,-1
6000,9.17,191.28,10.5,65000,3.31,0,750,754,0,15,0,13162,31,0,0,0,1,1,1
15000,7.89,303.36,0.5,145000,11.18,0,770,774,0,9,0,3452,23,0,0,0,1,1,-1
21000,7.89,657,10.5,127000,34.4,0,705,709,0,20,0,29553,30,0,1,0,0,1,-1
1800,13.18,60.81,0.5,66000,14.16,0,670,674,2,6,0,5196,21,0,1,0,0,0,0
10000,13.67,340.18,10.5,115000,12.87,4,675,679,5,21,0,16909,43,0,1,0,0,1,1
5000,16.55,177.15,3,53000,39.83,0,675,679,3,18,0,13586,35,0,0,0,1,0,0
10500,14.48,246.94,10.5,40000,10.17,1,690,694,0,4,0,1550,8,0,1,0,0,1,0
14400,9.76,304.26,3,120000,29.28,0,680,684,0,23,0,20009,55,0,1,0,0,1,1
21150,13.67,719.48,10.5,70000,31.5,0,710,714,0,12,0,33459,29,0,0,0,1,1,1
4925,10.64,160.4,10.5,60000,21,0,765,769,1,12,0,8855,22,0,1,0,0,1,0
26400,17.57,664.23,10.5,75000,23.9,0,690,694,0,11,0,16081,20,0,0,0,1,1,0
31500,10.64,1025.91,10.5,63000,14.61,0,800,804,0,20,0,1513,31,0,0,0,1,1,1
16000,9.17,333.46,7,104000,20.52,0,720,724,2,16,0,30372,41,0,1,0,0,1,-1
10800,11.99,358.67,5,25792,23.83,0,720,724,0,10,0,2921,10,0,0,0,1,1,0
5000,11.22,164.22,0.5,25000,30.68,0,680,684,2,10,0,8901,14,0,0,0,1,1,0
7350,17.86,265.21,10.5,83000,17.22,2,670,674,1,9,0,4016,24,0,1,0,0,1,1
21600,16.55,531.61,8,47000,28.19,0,730,734,0,13,0,24249,33,0,0,0,1,0,-1
7000,12.59,234.48,2,65000,17.02,0,670,674,0,11,0,8828,19,0,0,0,1,0,0
15000,7.89,469.29,10.5,200000,28.59,0,680,684,0,20,0,66677,34,0,0,0,1,1,1
14825,17.57,373,10.5,61000,15.05,0,665,669,0,7,1,3786,11,0,0,0,1,1,0
25000,5.32,752.87,10.5,68000,16.94,0,745,749,1,10,0,15466,20,0,0,1,0,0,-1
16325,19.99,432.43,8,95000,13.4,0,670,674,0,14,2,14565,16,0,0,0,1,1,0
8000,12.59,267.98,10.5,61153,9.81,0,670,674,2,5,0,1891,10,0,0,0,1,1,1
10500,11.22,344.86,4,76000,13.3,0,660,664,0,11,1,7467,24,0,1,0,0,1,1
15000,11.22,492.65,0.5,65000,22.43,0,715,719,0,10,0,11685,18,0,0,0,1,0,0
15000,11.22,492.65,3,60000,17.76,0,690,694,1,17,0,8542,25,0,1,0,0,1,0
10000,12.59,334.97,0.5,75000,11.5,1,670,674,0,11,0,4921,29,0,1,0,0,1,1
9800,9.76,315.12,2,27000,22.76,0,710,714,0,18,0,4577,18,0,0,0,1,1,0
16000,9.76,338.07,3,55000,28.08,0,730,734,0,12,0,8646,16,0,0,0,1,1,1
5000,9.17,159.4,1,65000,13.63,0,670,674,1,8,1,3703,22,0,1,0,0,1,0
20000,10.64,651.37,1,85000,24.5,0,660,664,0,16,1,15332,34,0,1,0,0,1,0
8400,16.99,299.45,3,35000,15.43,0,700,704,2,10,0,5585,43,0,1,0,0,1,1
17500,12.59,394.52,10.5,85000,15.26,0,700,704,0,9,0,17126,38,0,0,1,0,1,-1
10800,13.67,249.46,10.5,85000,23.39,1,695,699,0,18,0,23771,42,0,1,0,0,1,0
24000,8.38,756.29,1,175000,12.59,0,670,674,0,8,0,43931,22,0,1,0,0,1,1
1200,11.99,39.86,6,71000,18.64,0,695,699,0,8,1,13512,14,0,1,0,0,1,0
27500,11.99,611.59,1,55000,25.01,0,735,739,0,12,0,8549,26,0,1,0,0,1,-1
10000,13.67,230.98,3,63000,14.95,0,700,704,1,10,0,7068,33,0,1,0,0,1,1
25000,18.49,641.52,10.5,180000,25.26,1,685,689,3,14,1,41809,44,0,0,1,0,0,-1
15000,12.59,502.46,10.5,100000,6.8,1,695,699,2,2,0,2718,4,0,1,0,0,0,1
12000,10.64,390.83,5,60000,34.87,0,685,689,0,14,0,12905,23,0,0,0,1,1,0
15000,12.59,502.46,10.5,160000,11.18,0,680,684,0,12,0,9822,16,0,1,0,0,0,1
24000,9.76,507.1,8,62000,22.58,0,730,734,0,11,0,28335,14,0,0,0,1,1,-1
10000,13.18,228.46,3,62200,22.57,0,710,714,1,12,0,4536,21,0,0,0,1,0,1
34150,18.99,885.69,10.5,103000,33.53,2,670,674,1,13,0,61612,29,0,1,0,0,0,1
24100,11.22,791.52,3,78000,21.1,0,685,689,0,8,0,7880,22,0,1,0,0,1,0
12000,9.17,382.55,10.5,45000,14.72,2,685,689,0,19,0,8187,54,0,1,0,0,0,1
10000,10.64,325.69,5,50000,9.91,0,665,669,1,9,0,7561,33,0,1,0,0,1,1
23050,28.49,724.51,10.5,80000,21.99,0,675,679,0,8,1,11618,24,0,1,0,0,0,0
10000,11.99,222.4,0.5,40000,24.54,1,690,694,0,13,0,16511,31,0,1,0,0,-1,0
25000,16.99,621.18,10.5,75000,23.31,1,685,689,0,13,0,22918,27,0,1,0,0,1,1
22000,17.57,553.53,6,50000,23.6,0,710,714,0,13,0,19967,23,0,0,1,0,1,-1
15000,16.55,369.17,10.5,52000,37.06,0,705,709,0,11,0,16519,21,0,0,0,1,-1,-1
16000,12.59,360.7,10.5,85000,26.26,0,785,789,0,16,0,2586,29,0,1,0,0,1,-1
18000,6.24,549.56,1,115000,10.07,0,790,794,0,10,0,6927,25,0,0,0,1,1,-1
16000,13.67,369.57,10.5,58000,32.15,0,685,689,0,10,0,32134,19,0,0,1,0,0,1
9000,11.22,295.59,6,66711,14.77,0,680,684,1,11,0,8994,12,0,0,0,1,1,0
8000,12.59,267.98,10.5,53000,38.78,0,690,694,0,9,0,17980,18,0,1,0,0,1,-1
35000,17.86,886.11,10.5,75000,27.06,0,720,724,0,15,0,19265,22,0,1,0,0,1,1
12000,12.59,401.97,9,87000,11.48,1,710,714,2,12,0,3302,27,0,0,1,0,1,0
10400,9.17,331.55,9,70000,12.14,1,660,664,0,8,0,12028,17,0,0,0,1,1,1
18200,5.32,548.09,3,73800,20.52,0,730,734,0,16,0,4326,41,0,1,0,0,1,1
4625,18.49,168.35,2,30000,28.97,1,680,684,1,6,0,1328,13,0,0,0,1,0,1
15000,10.64,488.53,4,103000,13.98,0,685,689,1,9,0,25574,13,0,0,0,1,1,-1
22400,13.67,762,10.5,215000,20.31,0,690,694,0,12,0,51162,25,0,0,0,1,1,1
21600,9.76,456.39,4,200000,12.79,0,735,739,0,11,0,45227,34,0,1,0,0,1,1
11200,17.57,281.8,1,70000,15.72,0,670,674,0,7,0,15742,11,0,1,0,0,0,-1
15000,13.67,346.47,0.5,85000,17.69,0,660,664,2,10,0,11865,24,0,0,0,1,1,0
8400,13.18,283.76,10.5,54000,30.87,0,710,714,3,22,0,21689,40,0,1,0,0,1,0
18000,15.41,432.11,3,60000,18.96,0,680,684,1,13,1,5217,24,0,0,0,1,1,1
15475,16.99,551.65,10.5,55000,14.47,0,665,669,0,8,1,6261,20,0,0,0,1,1,1
25000,7.26,774.91,7,84000,25.71,0,730,734,0,6,0,14228,31,0,0,0,1,0,0
12000,6.24,366.37,0.5,250000,6.19,0,730,734,0,10,0,39332,27,0,1,0,0,1,1
25000,6.24,763.28,10.5,80000,26.37,0,705,709,0,18,0,63713,27,0,1,0,0,1,-1
32000,19.99,847.63,2,100000,15.6,2,690,694,0,9,0,1923,27,0,0,0,1,0,0
6075,16.99,216.57,1,65000,3.4,1,665,669,0,2,1,639,5,0,0,1,0,1,0
35000,16.55,1240.03,0.5,115000,26.82,0,660,664,0,11,1,33531,33,0,0,0,1,0,0
5000,14.48,172.06,10.5,68000,3.27,1,660,664,2,9,0,7778,29,0,1,0,0,1,1
20000,8.38,630.24,3,49742,15.59,0,675,679,0,4,0,12871,13,0,0,0,1,1,1
24000,11.22,788.24,6,60000,11.96,0,700,704,0,3,0,22764,13,0,0,0,1,1,0
16000,11.22,525.49,10.5,75000,8.78,0,670,674,1,4,0,3979,13,0,0,1,0,1,0
6000,6.24,183.19,3,45000,28.37,0,705,709,0,20,0,24831,36,0,0,1,0,1,-1
19200,18.49,492.69,4,70000,18.25,0,680,684,1,10,0,6602,18,0,0,0,1,1,1
5000,9.17,159.4,10.5,50000,20.62,0,660,664,1,12,0,3747,33,0,1,0,0,1,0
18850,16.99,468.37,0.5,80000,28.51,0,700,704,1,13,0,21245,36,0,1,0,0,1,1
20000,9.17,416.82,4,110000,24.34,0,720,724,0,11,0,37503,21,0,1,0,0,1,0
21000,7.89,424.7,7,310000,18.44,0,715,719,0,9,2,3628,31,0,1,0,0,-1,0
25200,9.17,525.2,10.5,58000,19.93,1,680,684,0,13,2,11279,38,0,0,0,1,1,-1
20000,15.41,480.12,2,107000,16.26,0,660,664,0,10,1,12176,45,0,1,0,0,1,1
20000,10.64,651.37,4,100000,22.78,0,660,664,0,7,1,9374,42,0,1,0,0,1,1
7100,7.26,220.08,10.5,89800,14.29,0,685,689,0,15,1,22703,24,0,0,0,1,1,1
28000,13.67,646.74,6,110000,10.79,0,670,674,0,9,1,13293,12,0,1,0,0,0,1
6000,9.17,191.28,1,30000,20.08,1,705,709,0,8,0,6556,12,0,0,1,0,0,0
3000,11.99,99.63,2,50000,4.08,0,705,709,3,8,0,2598,20,0,1,0,0,1,1
8000,10.64,260.55,9,24000,8.83,0,690,694,0,4,0,6578,8,0,0,0,1,1,0
12000,6.24,366.37,4,77000,24.45,0,680,684,0,10,0,38408,15,0,1,0,0,1,1
24000,5.32,722.76,9,360000,8.08,0,770,774,0,16,0,273104,33,0,0,1,0,1,0
25000,7.89,782.15,10.5,85000,9.71,0,710,714,0,5,0,16599,13,0,0,1,0,1,-1
14000,11.22,459.81,1,54000,29.98,0,660,664,1,12,0,20927,19,0,0,0,1,1,0
30000,12.59,676.32,10.5,106000,13.15,1,685,689,0,16,0,35471,40,0,1,0,0,1,1
14400,8.38,294.61,0.5,90000,16.11,0,705,709,0,8,0,14759,22,0,0,0,1,1,-1
4000,11.22,131.38,8,55000,26.79,0,680,684,0,12,0,18732,25,0,1,0,0,1,0
17125,13.18,578.5,10.5,68000,21.69,0,665,669,1,6,0,7738,27,0,1,0,0,1,1
25000,6.89,770.68,10.5,150000,27.73,0,715,719,0,15,0,34489,26,0,1,0,0,1,-1
17000,13.67,392.66,10.5,65000,12.72,2,670,674,1,9,0,10125,16,0,1,0,0,1,1
8000,7.26,247.97,9,45000,25.04,0,690,694,0,8,0,11223,21,0,0,1,0,1,1
26200,16.55,644.82,6,78000,24.86,0,670,674,0,12,0,33529,24,0,0,0,1,1,-1
10000,13.18,228.46,7,53000,12.79,3,660,664,1,8,0,1625,16,0,1,0,0,1,-1
5700,7.89,178.33,0.5,48000,9.98,0,680,684,2,12,0,10987,19,0,0,0,1,1,1
10400,12.59,348.37,9,32000,25.62,0,665,669,2,10,0,2730,13,0,0,0,1,1,1
8000,8.38,252.1,8,55000,13,0,760,764,0,14,0,3556,30,0,1,0,0,1,1
4000,9.76,128.62,10.5,160000,29.89,0,695,699,2,18,0,129379,35,0,1,0,0,1,0
12000,13.18,274.15,10.5,150000,14.94,0,665,669,2,10,2,6288,30,0,1,0,0,0,1
15000,8.38,472.68,3,120000,3.55,0,725,729,0,7,0,12758,8,0,0,0,1,1,-1
8000,11.99,265.68,4,34000,12.16,0,705,709,1,6,0,11643,7,0,0,0,1,1,0
7000,11.99,232.47,9,41109,29.17,0,685,689,0,13,1,5424,15,0,0,0,1,1,1
25000,9.76,803.87,0.5,180000,16.01,2,675,679,0,16,0,65054,42,0,0,0,1,1,1
10200,12.59,229.95,10.5,47000,24.23,2,660,664,0,11,1,5828,40,0,1,0,0,1,0
18000,16.99,447.25,8,45000,38.05,0,700,704,0,13,0,16841,38,0,0,0,1,1,0
8000,11.22,262.75,2,48000,20.93,1,695,699,0,12,0,1788,16,0,0,0,1,1,0
11200,13.67,258.7,10.5,190000,8.29,1,660,664,0,14,1,15975,32,0,0,0,1,1,0
10000,16.99,356.48,3,55000,37.77,2,680,684,0,12,0,7612,36,0,1,0,0,1,0
3600,9.76,115.76,10.5,45000,16.96,0,660,664,1,9,1,5493,29,0,0,0,1,1,0
24000,16.99,596.34,10.5,54000,35.64,0,680,684,1,15,0,48130,35,0,1,0,0,1,0
10000,18.99,366.51,10.5,65000,30.17,1,670,674,0,6,0,972,18,0,0,0,1,0,0
6000,9.17,191.28,4,40000,8.91,0,660,664,0,10,1,4564,31,0,1,0,0,1,1
32000,17.57,805.13,10.5,75000,28.69,0,675,679,0,8,0,24614,32,0,0,0,1,1,0
35000,16.99,1247.68,9,83000,27.99,3,700,704,1,10,0,857,34,0,1,0,0,0,0
20000,9.76,643.1,10.5,119000,14.79,1,680,684,1,9,0,25563,30,0,0,1,0,1,1
15600,14.48,366.88,3,70000,19.46,1,670,674,1,10,0,1103,13,0,1,0,0,1,-1
35000,13.67,1190.62,8,125000,23.69,0,660,664,0,8,3,10985,13,0,1,0,0,1,1
27500,11.99,913.27,3,72000,22.68,0,680,684,0,16,0,46307,22,0,0,0,1,1,1
30000,7.26,929.89,8,190000,14,0,775,779,0,10,0,58364,24,0,1,0,0,1,1
20000,6.89,616.54,5,105000,27.63,0,685,689,0,23,0,13291,47,0,0,0,1,1,1
10525,18.99,272.97,3,39500,35.67,0,680,684,1,28,0,18900,44,0,0,0,1,1,1
1500,13.18,50.68,2,18000,33.8,0,685,689,0,9,0,6760,18,0,0,0,1,1,0
16000,9.76,514.48,4,62000,38.88,0,680,684,0,13,0,42697,20,0,1,0,0,1,1
8000,14.48,275.29,0.5,30000,34.61,0,680,684,2,12,0,12008,13,0,0,1,0,1,0
28000,18.99,726.19,4,95000,30.9,1,665,669,0,10,0,65624,16,0,1,0,0,0,1
10000,14.48,344.12,6,50000,11.42,0,690,694,0,12,0,14251,20,0,1,0,0,1,1
5000,9.76,160.78,10.5,86000,15.92,0,675,679,0,14,0,39371,50,0,1,0,0,1,0
18000,18.49,461.9,10.5,170000,23.06,0,660,664,0,14,0,19759,35,0,1,0,0,1,1
12000,7.89,375.43,1,90000,13.96,0,700,704,1,23,0,11916,32,0,0,0,1,1,0
11000,7.89,344.15,10.5,61600,14.22,0,705,709,0,11,0,16143,27,0,0,1,0,0,1
24000,8.38,491.01,10.5,53000,18.59,0,685,689,0,12,0,26451,21,0,0,1,0,1,1
15400,16.99,382.65,10.5,67000,19.83,0,695,699,0,9,0,16003,25,0,1,0,0,1,-1
12000,5.32,361.38,8,190000,11.96,0,715,719,0,12,0,10983,18,0,0,0,1,1,-1
20000,13.67,461.96,10.5,55000,25.05,1,670,674,1,14,0,28028,25,0,1,0,0,1,1
1750,17.86,63.15,8,20000,26.83,0,695,699,1,6,0,5957,12,0,1,0,0,0,1
20000,8.38,630.24,10.5,150000,17.37,5,665,669,0,12,0,37583,37,0,1,0,0,1,1
15000,11.99,333.6,9,90000,3.39,0,675,679,0,7,0,7819,13,0,0,0,1,1,-1
25000,6.24,763.28,10.5,110000,2.87,0,710,714,0,12,0,15353,24,0,1,0,0,1,1
10000,6.24,305.31,3,100000,7.14,1,740,744,0,10,0,61422,21,0,1,0,0,1,-1
12000,7.26,371.96,10.5,123000,15.4,0,685,689,1,14,0,18517,29,0,1,0,0,1,1
9325,16.99,332.42,10.5,65000,18.98,1,660,664,1,13,1,6143,29,0,0,0,1,0,1
